Fecha,DolarToday
6-23-2010,9.92E-05
6-25-2010,8.05E-05
6-26-2010,8.05E-05
6-27-2010,7.91E-05
6-28-2010,7.91E-05
6-29-2010,7.92E-05
6-30-2010,7.97E-05
7-1-2010,7.97E-05
7-2-2010,7.98E-05
7-4-2010,7.85E-05
7-6-2010,7.84E-05
7-7-2010,8.27E-05
7-8-2010,8.22E-05
7-9-2010,8.17E-05
7-11-2010,8.17E-05
7-12-2010,8.16E-05
7-13-2010,8.13E-05
7-14-2010,8.15E-05
7-15-2010,8.14E-05
7-16-2010,8.17E-05
7-17-2010,8.17E-05
7-18-2010,8.17E-05
7-19-2010,8.14E-05
7-20-2010,8.14E-05
7-21-2010,8.12E-05
7-22-2010,8.21E-05
7-23-2010,8.23E-05
7-24-2010,8.22E-05
7-25-2010,8.49E-05
7-26-2010,8.45E-05
7-27-2010,8.42E-05
7-28-2010,8.39E-05
7-29-2010,8.37E-05
7-30-2010,8.38E-05
7-31-2010,8.38E-05
8-1-2010,8.38E-05
8-2-2010,8.33E-05
8-3-2010,8.34E-05
8-4-2010,8.34E-05
8-5-2010,8.27E-05
8-6-2010,8.27E-05
8-7-2010,8.27E-05
8-8-2010,8.27E-05
8-9-2010,8.27E-05
8-10-2010,8.23E-05
8-11-2010,8.21E-05
8-12-2010,8.24E-05
8-13-2010,8.34E-05
8-14-2010,8.34E-05
8-15-2010,8.26E-05
8-16-2010,8.26E-05
8-17-2010,8.23E-05
8-18-2010,8.21E-05
8-19-2010,7.9E-05
8-20-2010,7.9E-05
8-22-2010,7.91E-05
8-23-2010,7.86E-05
8-24-2010,8.27E-05
8-25-2010,8.27E-05
8-26-2010,8.27E-05
8-29-2010,8.27E-05
8-31-2010,8.31E-05
9-2-2010,8.23E-05
9-3-2010,8.23E-05
9-5-2010,8.22E-05
9-6-2010,8.22E-05
9-7-2010,8.22E-05
9-8-2010,8.2E-05
9-9-2010,8.19E-05
9-10-2010,8.19E-05
9-12-2010,8.19E-05
9-13-2010,8.15E-05
9-14-2010,8.13E-05
9-15-2010,8.21E-05
9-16-2010,8.23E-05
9-19-2010,8.21E-05
9-20-2010,8.18E-05
9-21-2010,8.17E-05
9-22-2010,8.2E-05
9-23-2010,8.2E-05
9-26-2010,8.22E-05
9-27-2010,8.19E-05
9-28-2010,8.2E-05
9-29-2010,8.18E-05
9-30-2010,8.18E-05
10-1-2010,8.18E-05
10-3-2010,8.17E-05
10-4-2010,8.19E-05
10-5-2010,8.19E-05
10-6-2010,8.16E-05
10-7-2010,8.16E-05
10-10-2010,8.12E-05
10-11-2010,8.12E-05
10-12-2010,8.12E-05
10-13-2010,8.15E-05
10-17-2010,7.87E-05
10-18-2010,7.53E-05
10-19-2010,7.57E-05
10-20-2010,7.55E-05
10-21-2010,7.56E-05
10-24-2010,7.92E-05
10-25-2010,7.96E-05
10-26-2010,7.99E-05
10-27-2010,8.02E-05
10-28-2010,7.99E-05
10-31-2010,7.99E-05
11-1-2010,7.99E-05
11-3-2010,7.89E-05
11-4-2010,7.81E-05
11-7-2010,7.84E-05
11-8-2010,7.82E-05
11-9-2010,7.88E-05
11-11-2010,7.81E-05
11-14-2010,8.04E-05
11-15-2010,8.05E-05
11-16-2010,8.05E-05
11-17-2010,8.04E-05
11-18-2010,8.07E-05
11-21-2010,8.18E-05
11-22-2010,8.49E-05
11-23-2010,8.5E-05
11-24-2010,8.43E-05
11-25-2010,8.48E-05
11-28-2010,8.56E-05
11-29-2010,8.52E-05
11-30-2010,8.63E-05
12-1-2010,8.59E-05
12-2-2010,8.56E-05
12-5-2010,8.46E-05
12-6-2010,8.4E-05
12-7-2010,8.41E-05
12-8-2010,8.37E-05
12-9-2010,8.48E-05
12-12-2010,8.36E-05
12-13-2010,8.46E-05
12-14-2010,8.49E-05
12-15-2010,8.45E-05
12-16-2010,8.48E-05
12-19-2010,8.53E-05
12-20-2010,8.75E-05
12-21-2010,8.78E-05
12-22-2010,8.81E-05
12-23-2010,8.72E-05
12-26-2010,8.84E-05
12-27-2010,8.93E-05
12-28-2010,8.93E-05
12-29-2010,8.93E-05
12-30-2010,9.35E-05
1-2-2011,9.09E-05
1-3-2011,9.08E-05
1-4-2011,8.92E-05
1-5-2011,9.01E-05
1-6-2011,8.99E-05
1-9-2011,8.79E-05
1-10-2011,8.67E-05
1-11-2011,8.76E-05
1-12-2011,8.74E-05
1-13-2011,8.65E-05
1-16-2011,8.66E-05
1-17-2011,8.65E-05
1-18-2011,8.64E-05
1-19-2011,8.53E-05
1-20-2011,8.55E-05
1-23-2011,8.51E-05
1-24-2011,8.54E-05
1-25-2011,8.59E-05
1-26-2011,8.64E-05
1-27-2011,8.59E-05
1-28-2011,8.63E-05
1-30-2011,8.65E-05
1-31-2011,8.64E-05
2-1-2011,8.62E-05
2-2-2011,8.63E-05
2-3-2011,8.63E-05
2-6-2011,8.65E-05
2-9-2011,8.86E-05
2-10-2011,8.86E-05
2-13-2011,8.79E-05
2-14-2011,8.81E-05
2-15-2011,8.88E-05
2-16-2011,8.88E-05
2-17-2011,8.76E-05
2-20-2011,8.73E-05
2-21-2011,8.74E-05
2-22-2011,8.8E-05
2-23-2011,8.82E-05
2-24-2011,8.79E-05
2-27-2011,8.82E-05
2-28-2011,8.85E-05
3-1-2011,8.89E-05
3-2-2011,8.88E-05
3-3-2011,8.79E-05
3-6-2011,8.77E-05
3-7-2011,8.78E-05
3-8-2011,8.73E-05
3-9-2011,8.69E-05
3-10-2011,8.67E-05
3-12-2011,8.65E-05
3-13-2011,8.66E-05
3-14-2011,8.7E-05
3-15-2011,8.7E-05
3-16-2011,8.75E-05
3-17-2011,8.9E-05
3-18-2011,8.67E-05
3-19-2011,8.7E-05
3-20-2011,8.68E-05
3-21-2011,8.6E-05
3-22-2011,8.6E-05
3-23-2011,8.58E-05
3-24-2011,8.4E-05
3-25-2011,8.4E-05
3-26-2011,8.4E-05
3-28-2011,8.43E-05
3-29-2011,8.46E-05
3-30-2011,8.41E-05
3-31-2011,8.39E-05
4-1-2011,8.31E-05
4-2-2011,8.31E-05
4-3-2011,8.4E-05
4-4-2011,8.28E-05
4-5-2011,8.26E-05
4-6-2011,8.26E-05
4-7-2011,8.21E-05
4-8-2011,8.24E-05
4-10-2011,8.2E-05
4-11-2011,8.2E-05
4-12-2011,8.23E-05
4-13-2011,8.27E-05
4-14-2011,8.2E-05
4-15-2011,8.2E-05
4-16-2011,8.2E-05
4-17-2011,8.13E-05
4-18-2011,8.17E-05
4-19-2011,8.13E-05
4-20-2011,8.11E-05
4-21-2011,8.1E-05
4-22-2011,8.07E-05
4-24-2011,8.02E-05
4-25-2011,8.06E-05
4-26-2011,8.07E-05
4-27-2011,8.02E-05
4-28-2011,7.99E-05
4-29-2011,8.03E-05
5-1-2011,8.02E-05
5-2-2011,8.41E-05
5-3-2011,8.37E-05
5-4-2011,8.37E-05
5-5-2011,8.37E-05
5-6-2011,8.46E-05
5-7-2011,8.46E-05
5-8-2011,8.51E-05
5-9-2011,8.55E-05
5-10-2011,8.51E-05
5-11-2011,8.81E-05
5-12-2011,8.48E-05
5-13-2011,8.5E-05
5-14-2011,8.49E-05
5-15-2011,8.49E-05
5-16-2011,8.53E-05
5-17-2011,8.54E-05
5-18-2011,8.59E-05
5-19-2011,8.54E-05
5-20-2011,8.52E-05
5-21-2011,8.52E-05
5-23-2011,8.86E-05
5-24-2011,8.56E-05
5-25-2011,8.56E-05
5-26-2011,8.54E-05
5-27-2011,8.53E-05
5-28-2011,8.53E-05
5-29-2011,8.51E-05
5-30-2011,8.45E-05
6-1-2011,8.43E-05
6-2-2011,8.33E-05
6-3-2011,8.34E-05
6-4-2011,8.34E-05
6-5-2011,8.33E-05
6-6-2011,8.33E-05
6-7-2011,8.25E-05
6-8-2011,8.34E-05
6-9-2011,8.28E-05
6-10-2011,8.3E-05
6-11-2011,8.3E-05
6-12-2011,8.3E-05
6-13-2011,8.31E-05
6-14-2011,8.31E-05
6-15-2011,8.27E-05
6-16-2011,8.38E-05
6-17-2011,8.35E-05
6-18-2011,8.35E-05
6-19-2011,8.37E-05
6-20-2011,8.35E-05
6-21-2011,8.16E-05
6-22-2011,8.32E-05
6-23-2011,8.32E-05
6-24-2011,8.36E-05
6-25-2011,8.36E-05
6-26-2011,8.36E-05
6-27-2011,8.33E-05
6-28-2011,8.34E-05
6-29-2011,8.31E-05
6-30-2011,8.24E-05
7-1-2011,8.2E-05
7-2-2011,8.2E-05
7-3-2011,8.2E-05
7-4-2011,8.19E-05
7-5-2011,8.19E-05
7-6-2011,8.21E-05
7-7-2011,8.18E-05
7-8-2011,8.18E-05
7-9-2011,8.18E-05
7-10-2011,8.19E-05
7-11-2011,8.25E-05
7-12-2011,8.24E-05
7-13-2011,8.24E-05
7-14-2011,8.27E-05
7-15-2011,8.27E-05
7-16-2011,8.27E-05
7-17-2011,8.25E-05
7-18-2011,8.29E-05
7-19-2011,8.28E-05
7-20-2011,8.3E-05
7-21-2011,8.34E-05
7-22-2011,8.34E-05
7-23-2011,8.34E-05
7-24-2011,8.36E-05
7-25-2011,8.41E-05
7-26-2011,8.38E-05
7-27-2011,8.37E-05
7-28-2011,8.34E-05
7-29-2011,8.37E-05
7-30-2011,8.34E-05
7-31-2011,8.27E-05
8-1-2011,8.38E-05
8-2-2011,8.31E-05
8-3-2011,8.37E-05
8-4-2011,8.5E-05
8-5-2011,8.5E-05
8-6-2011,8.5E-05
8-7-2011,8.43E-05
8-8-2011,8.53E-05
8-9-2011,8.63E-05
8-10-2011,8.71E-05
8-11-2011,8.68E-05
8-12-2011,8.66E-05
8-13-2011,8.66E-05
8-14-2011,8.68E-05
8-15-2011,8.68E-05
8-16-2011,8.82E-05
8-17-2011,8.79E-05
8-18-2011,8.81E-05
8-19-2011,8.81E-05
8-20-2011,8.81E-05
8-21-2011,8.7E-05
8-22-2011,8.76E-05
8-23-2011,8.59E-05
8-24-2011,8.66E-05
8-25-2011,8.63E-05
8-26-2011,8.67E-05
8-27-2011,8.67E-05
8-28-2011,8.61E-05
8-29-2011,8.63E-05
8-31-2011,8.63E-05
9-1-2011,8.59E-05
9-2-2011,8.6E-05
9-3-2011,8.6E-05
9-4-2011,8.59E-05
9-5-2011,8.57E-05
9-6-2011,8.65E-05
9-7-2011,8.61E-05
9-8-2011,8.6E-05
9-9-2011,8.64E-05
9-10-2011,8.64E-05
9-11-2011,8.63E-05
9-12-2011,8.68E-05
9-13-2011,8.76E-05
9-14-2011,8.82E-05
9-15-2011,8.82E-05
9-16-2011,8.76E-05
9-17-2011,8.76E-05
9-18-2011,8.75E-05
9-19-2011,8.75E-05
9-20-2011,8.89E-05
9-21-2011,9.08E-05
9-23-2011,8.96E-05
9-24-2011,8.96E-05
9-25-2011,8.96E-05
9-26-2011,8.94E-05
9-27-2011,8.86E-05
9-28-2011,8.93E-05
9-29-2011,8.96E-05
9-30-2011,8.92E-05
10-1-2011,8.92E-05
10-2-2011,8.92E-05
10-3-2011,9.03E-05
10-4-2011,8.94E-05
10-5-2011,9.09E-05
10-6-2011,9.06E-05
10-7-2011,8.95E-05
10-8-2011,8.95E-05
10-9-2011,9.01E-05
10-10-2011,9.03E-05
10-11-2011,9.01E-05
10-12-2011,9.03E-05
10-13-2011,8.66E-05
10-14-2011,8.65E-05
10-15-2011,8.65E-05
10-16-2011,8.61E-05
10-17-2011,8.76E-05
10-18-2011,8.72E-05
10-19-2011,8.75E-05
10-20-2011,8.71E-05
10-21-2011,8.71E-05
10-22-2011,8.71E-05
10-23-2011,8.73E-05
10-24-2011,8.64E-05
10-25-2011,8.62E-05
10-26-2011,8.58E-05
10-27-2011,8.58E-05
10-28-2011,8.58E-05
10-29-2011,8.58E-05
10-30-2011,8.61E-05
10-31-2011,8.61E-05
11-1-2011,8.71E-05
11-2-2011,8.71E-05
11-3-2011,8.76E-05
11-5-2011,8.76E-05
11-6-2011,8.86E-05
11-7-2011,8.85E-05
11-8-2011,8.88E-05
11-9-2011,8.88E-05
11-10-2011,8.91E-05
11-11-2011,8.88E-05
11-12-2011,8.9E-05
11-13-2011,8.9E-05
11-14-2011,8.91E-05
11-15-2011,8.87E-05
11-16-2011,8.95E-05
11-17-2011,9E-05
11-18-2011,9E-05
11-19-2011,9E-05
11-20-2011,9.04E-05
11-21-2011,9.06E-05
11-22-2011,9.09E-05
11-23-2011,9.15E-05
11-25-2011,9.28E-05
11-26-2011,9.28E-05
11-27-2011,9.24E-05
11-28-2011,9.27E-05
11-29-2011,9.28E-05
11-30-2011,9.28E-05
12-1-2011,9.28E-05
12-3-2011,9.24E-05
12-4-2011,9.22E-05
12-5-2011,9.17E-05
12-6-2011,9.12E-05
12-7-2011,9.09E-05
12-8-2011,9.09E-05
12-9-2011,9.09E-05
12-10-2011,9.09E-05
12-11-2011,9.08E-05
12-12-2011,9.04E-05
12-13-2011,9.02E-05
12-14-2011,9.06E-05
12-15-2011,9.02E-05
12-16-2011,9.06E-05
12-17-2011,9.06E-05
12-18-2011,9.06E-05
12-19-2011,9.25E-05
12-20-2011,9.27E-05
12-21-2011,9.27E-05
12-22-2011,9.41E-05
12-23-2011,9.38E-05
12-24-2011,9.38E-05
12-25-2011,9.43E-05
12-26-2011,9.42E-05
12-27-2011,9.42E-05
12-28-2011,9.5E-05
12-29-2011,9.45E-05
12-30-2011,9.45E-05
12-31-2011,9.46E-05
1-1-2012,9.46E-05
1-2-2012,9.46E-05
1-3-2012,9.29E-05
1-4-2012,9.17E-05
1-5-2012,9.21E-05
1-6-2012,9.18E-05
1-7-2012,9.18E-05
1-8-2012,9.19E-05
1-9-2012,9.15E-05
1-10-2012,9.15E-05
1-11-2012,9.11E-05
1-12-2012,8.99E-05
1-13-2012,8.98E-05
1-14-2012,8.99E-05
1-15-2012,8.98E-05
1-16-2012,8.96E-05
1-17-2012,8.97E-05
1-18-2012,8.81E-05
1-19-2012,8.82E-05
1-20-2012,8.82E-05
1-21-2012,8.82E-05
1-22-2012,8.82E-05
1-23-2012,8.67E-05
1-24-2012,8.72E-05
1-25-2012,8.71E-05
1-26-2012,8.71E-05
1-27-2012,8.69E-05
1-28-2012,8.69E-05
1-29-2012,8.68E-05
1-30-2012,8.77E-05
1-31-2012,8.77E-05
2-1-2012,8.68E-05
2-2-2012,8.68E-05
2-3-2012,8.68E-05
2-4-2012,8.68E-05
2-5-2012,8.65E-05
2-6-2012,8.65E-05
2-7-2012,8.61E-05
2-8-2012,8.59E-05
2-9-2012,8.58E-05
2-10-2012,8.63E-05
2-11-2012,8.63E-05
2-12-2012,8.63E-05
2-13-2012,9.02E-05
2-14-2012,9.02E-05
2-15-2012,8.92E-05
2-16-2012,8.81E-05
2-17-2012,8.81E-05
2-18-2012,8.81E-05
2-19-2012,8.94E-05
2-20-2012,8.97E-05
2-21-2012,8.92E-05
2-22-2012,9.01E-05
2-23-2012,8.97E-05
2-24-2012,8.97E-05
2-26-2012,8.98E-05
2-27-2012,8.96E-05
2-28-2012,8.95E-05
2-29-2012,8.91E-05
3-1-2012,8.94E-05
3-2-2012,8.94E-05
3-3-2012,8.94E-05
3-4-2012,8.96E-05
3-5-2012,9.34E-05
3-6-2012,9.36E-05
3-7-2012,9.58E-05
3-8-2012,9.58E-05
3-10-2012,9.58E-05
3-11-2012,9.58E-05
3-12-2012,9.56E-05
3-14-2012,9.47E-05
3-15-2012,9.63E-05
3-16-2012,9.63E-05
3-17-2012,9.63E-05
3-18-2012,9.51E-05
3-19-2012,9.52E-05
3-20-2012,9.35E-05
3-21-2012,9.34E-05
3-22-2012,9.34E-05
3-23-2012,9.34E-05
3-24-2012,9.34E-05
3-25-2012,9.32E-05
3-26-2012,9.31E-05
3-27-2012,9.32E-05
3-28-2012,9.38E-05
3-29-2012,9.38E-05
3-30-2012,9.38E-05
3-31-2012,9.38E-05
4-1-2012,9.38E-05
4-2-2012,9.38E-05
4-3-2012,9.36E-05
4-4-2012,9.36E-05
4-5-2012,9.4E-05
4-6-2012,9.4E-05
4-7-2012,9.4E-05
4-8-2012,9.4E-05
4-9-2012,9.39E-05
4-10-2012,9.4E-05
4-11-2012,9.4E-05
4-12-2012,9.35E-05
4-13-2012,9.35E-05
4-14-2012,9.39E-05
4-15-2012,9.35E-05
4-16-2012,9.35E-05
4-18-2012,9.37E-05
4-19-2012,9.39E-05
4-20-2012,9.36E-05
4-21-2012,9.36E-05
4-22-2012,9.31E-05
4-23-2012,9.35E-05
4-24-2012,9.31E-05
4-25-2012,9.31E-05
4-26-2012,9.27E-05
4-29-2012,9.25E-05
4-30-2012,9.28E-05
5-1-2012,9.28E-05
5-2-2012,9.24E-05
5-3-2012,9.23E-05
5-4-2012,9.23E-05
5-5-2012,9.23E-05
5-6-2012,9.2E-05
5-7-2012,9.24E-05
5-8-2012,9.3E-05
5-9-2012,9.32E-05
5-10-2012,9.29E-05
5-11-2012,9.29E-05
5-12-2012,9.29E-05
5-13-2012,9.29E-05
5-14-2012,9.32E-05
5-15-2012,9.29E-05
5-16-2012,9.43E-05
5-17-2012,9.47E-05
5-18-2012,9.47E-05
5-19-2012,9.47E-05
5-20-2012,9.53E-05
5-21-2012,9.63E-05
5-22-2012,9.61E-05
5-23-2012,9.61E-05
5-24-2012,9.69E-05
5-25-2012,9.69E-05
5-26-2012,9.69E-05
5-27-2012,9.7E-05
5-28-2012,9.7E-05
5-29-2012,9.52E-05
5-30-2012,9.61E-05
5-31-2012,9.56E-05
6-1-2012,9.64E-05
6-2-2012,9.64E-05
6-3-2012,9.62E-05
6-4-2012,9.56E-05
6-5-2012,9.43E-05
6-6-2012,9.41E-05
6-7-2012,9.39E-05
6-8-2012,9.34E-05
6-9-2012,9.34E-05
6-10-2012,9.34E-05
6-11-2012,9.34E-05
6-12-2012,9.34E-05
6-13-2012,9.39E-05
6-14-2012,9.4E-05
6-15-2012,9.39E-05
6-16-2012,9.39E-05
6-17-2012,9.39E-05
6-18-2012,9.39E-05
6-19-2012,9.33E-05
6-20-2012,9.34E-05
6-21-2012,9.34E-05
6-22-2012,9.42E-05
6-23-2012,9.42E-05
6-24-2012,9.42E-05
6-25-2012,9.45E-05
6-26-2012,9.51E-05
6-27-2012,9.45E-05
6-28-2012,9.51E-05
6-29-2012,9.37E-05
6-30-2012,9.37E-05
7-1-2012,9.37E-05
7-2-2012,9.37E-05
7-3-2012,9.36E-05
7-5-2012,9.33E-05
7-6-2012,9.33E-05
7-7-2012,9.33E-05
7-8-2012,9.4E-05
7-9-2012,9.4E-05
7-10-2012,9.4E-05
7-11-2012,9.42E-05
7-12-2012,9.4E-05
7-13-2012,9.36E-05
7-14-2012,9.36E-05
7-15-2012,9.37E-05
7-16-2012,9.36E-05
7-17-2012,9.03E-05
7-18-2012,9.35E-05
7-19-2012,9.34E-05
7-20-2012,9.34E-05
7-21-2012,9.34E-05
7-22-2012,9.35E-05
7-23-2012,9.42E-05
7-24-2012,9.45E-05
7-29-2012,9.42E-05
7-30-2012,9.43E-05
7-31-2012,9.42E-05
8-1-2012,9.4E-05
8-2-2012,9.43E-05
8-3-2012,9.43E-05
8-4-2012,9.43E-05
8-5-2012,9.43E-05
8-6-2012,9.4E-05
8-7-2012,9.4E-05
8-8-2012,9.46E-05
8-9-2012,9.45E-05
8-10-2012,9.45E-05
8-11-2012,9.45E-05
8-12-2012,9.43E-05
8-13-2012,9.48E-05
8-14-2012,9.48E-05
8-15-2012,9.66E-05
8-16-2012,9.66E-05
8-17-2012,9.63E-05
8-18-2012,9.63E-05
8-19-2012,9.68E-05
8-20-2012,0.000107
8-21-2012,0.000107
8-22-2012,0.0001068
8-23-2012,0.0001064
8-24-2012,0.0001064
8-25-2012,0.0001064
8-26-2012,0.0001064
8-27-2012,0.0001068
8-28-2012,0.0001158
8-29-2012,0.0001158
8-30-2012,0.0001154
8-31-2012,0.0001154
9-1-2012,0.0001154
9-2-2012,0.0001158
9-3-2012,0.000114
9-4-2012,0.000114
9-5-2012,0.000114
9-6-2012,0.0001129
9-7-2012,0.0001121
9-8-2012,0.0001121
9-9-2012,0.0001125
9-10-2012,0.0001125
9-11-2012,0.0001125
9-12-2012,0.0001126
9-13-2012,0.0001126
9-14-2012,0.0001162
9-15-2012,0.0001162
9-16-2012,0.0001162
9-17-2012,0.000116
9-18-2012,0.0001277
9-19-2012,0.0001277
9-20-2012,0.0001255
9-21-2012,0.0001237
9-22-2012,0.0001237
9-23-2012,0.0001241
9-24-2012,0.0001241
9-26-2012,0.0001198
9-27-2012,0.00012
9-28-2012,0.00012
9-29-2012,0.00012
9-30-2012,0.0001208
10-1-2012,0.0001208
10-3-2012,0.0001208
10-4-2012,0.000121
10-5-2012,0.0001214
10-7-2012,0.0001214
10-8-2012,0.0001214
10-9-2012,0.0001214
10-10-2012,0.0001216
10-11-2012,0.0001216
10-12-2012,0.0001215
10-13-2012,0.0001215
10-14-2012,0.0001199
10-15-2012,0.0001199
10-16-2012,0.0001198
10-17-2012,0.0001285
10-18-2012,0.0001265
10-19-2012,0.0001265
10-20-2012,0.0001265
10-21-2012,0.0001267
10-22-2012,0.0001333
10-23-2012,0.0001343
10-24-2012,0.0001452
10-25-2012,0.0001456
10-26-2012,0.0001456
10-27-2012,0.0001456
10-28-2012,0.0001463
10-29-2012,0.0001408
10-30-2012,0.0001408
10-31-2012,0.0001407
11-1-2012,0.000146
11-2-2012,0.000146
11-3-2012,0.000146
11-4-2012,0.0001404
11-5-2012,0.0001406
11-6-2012,0.0001397
11-7-2012,0.0001513
11-8-2012,0.0001513
11-9-2012,0.0001489
11-10-2012,0.0001489
11-11-2012,0.0001489
11-12-2012,0.0001493
11-13-2012,0.0001493
11-14-2012,0.0001491
11-15-2012,0.0001507
11-16-2012,0.0001507
11-17-2012,0.0001507
11-18-2012,0.0001507
11-19-2012,0.0001552
11-20-2012,0.0001553
11-21-2012,0.0001552
11-22-2012,0.0001747
11-23-2012,0.0001656
11-24-2012,0.0001656
11-25-2012,0.0001654
11-26-2012,0.0001659
11-27-2012,0.0001656
11-28-2012,0.0001656
11-29-2012,0.000165
11-30-2012,0.000165
12-1-2012,0.000165
12-2-2012,0.000165
12-3-2012,0.0001711
12-4-2012,0.0001711
12-5-2012,0.0001725
12-6-2012,0.0001753
12-7-2012,0.0001648
12-8-2012,0.0001648
12-9-2012,0.0001747
12-10-2012,0.0001748
12-11-2012,0.0001729
12-12-2012,0.0001726
12-13-2012,0.0001726
12-14-2012,0.0001726
12-15-2012,0.0001726
12-16-2012,0.0001726
12-17-2012,0.0001726
12-18-2012,0.0001725
12-19-2012,0.0001721
12-20-2012,0.0001719
12-21-2012,0.0001719
12-22-2012,0.0001719
12-24-2012,0.0001719
12-25-2012,0.0001708
12-26-2012,0.0001737
12-27-2012,0.0001739
12-28-2012,0.0001743
12-29-2012,0.0001743
12-30-2012,0.0001743
12-31-2012,0.0001743
1-1-2013,0.0001732
1-2-2013,0.0001727
1-3-2013,0.0001761
1-4-2013,0.0001772
1-5-2013,0.0001772
1-6-2013,0.0001772
1-8-2013,0.000177
1-9-2013,0.0001749
1-10-2013,0.0001746
1-11-2013,0.0001745
1-12-2013,0.0001745
1-13-2013,0.0001746
1-14-2013,0.0001742
1-15-2013,0.0001742
1-16-2013,0.0001756
1-17-2013,0.0001751
1-18-2013,0.0001752
1-19-2013,0.0001752
1-20-2013,0.0001752
1-21-2013,0.0001752
1-22-2013,0.0001759
1-23-2013,0.0001759
1-24-2013,0.0001873
1-25-2013,0.0001873
1-26-2013,0.0001873
1-27-2013,0.0001873
1-28-2013,0.0001873
1-29-2013,0.0001869
1-30-2013,0.0001869
1-31-2013,0.0001869
2-1-2013,0.0001871
2-2-2013,0.0001871
2-3-2013,0.0001871
2-4-2013,0.0001883
2-5-2013,0.0001884
2-6-2013,0.0002019
2-7-2013,0.000201
2-8-2013,0.0002662
2-9-2013,0.0002662
2-10-2013,0.0002058
2-11-2013,0.0002231
2-12-2013,0.0002203
2-14-2013,0.0002175
2-16-2013,0.0002179
2-18-2013,0.0002133
2-19-2013,0.0002152
2-20-2013,0.0002134
2-21-2013,0.0002166
2-22-2013,0.0002174
2-23-2013,0.0002174
2-24-2013,0.0002184
4-21-2013,0.0002418
4-22-2013,0.0002394
4-23-2013,0.0002362
4-24-2013,0.0002357
4-25-2013,0.0002474
4-26-2013,0.0002548
4-27-2013,0.0002548
4-28-2013,0.0002548
4-29-2013,0.0002542
4-30-2013,0.0002535
5-1-2013,0.000254
5-2-2013,0.0002517
5-3-2013,0.0002515
5-4-2013,0.0002515
5-5-2013,0.0002517
5-6-2013,0.000251
5-7-2013,0.0002611
5-8-2013,0.0002618
5-9-2013,0.0002621
5-10-2013,0.0002615
5-11-2013,0.0002615
5-12-2013,0.0002615
5-13-2013,0.000266
5-14-2013,0.0002626
5-15-2013,0.0002636
5-16-2013,0.0002628
5-17-2013,0.0002667
5-18-2013,0.0002667
5-19-2013,0.0002666
5-20-2013,0.0002673
5-21-2013,0.0002678
5-22-2013,0.0002685
5-23-2013,0.0002704
5-24-2013,0.0002724
5-25-2013,0.0002724
5-26-2013,0.0002725
5-27-2013,0.0002731
5-28-2013,0.0002754
5-29-2013,0.0002837
